player_id,player_name,position,season,completions,attempts,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,fantasy_points,fantasy_points_ppr,tgt_sh,ay_sh,wopr_y,dom
00-0037258,Dameon Pierce,RB,2024,0,0,0.0,0,0.0,40,293.0,2,2,4,2.0,0,41.5,43.5,0.01384083044982699,-0.0021635655560363477,0.019030393229911406,0.0005241090146750524
00-0037261,Khalil Shakir,WR,2022,0,0,0.0,0,0.0,0,0.0,0,10,20,161.0,1,24.1,34.1,0.05934718100890208,0.0637101811367895,0.13998891642278471,0.05228941506476363
00-0037261,Khalil Shakir,WR,2023,0,0,0.0,0,0.0,1,10.0,0,39,45,611.0,2,74.1,113.1,0.08364312267657993,0.08582408198121264,0.19412394959984003,0.11077571077571077
00-0037261,Khalil Shakir,WR,2024,0,0,0.0,0,0.0,2,4.0,0,76,100,821.0,4,106.5,182.5,0.2183406113537118,0.14948172394980905,0.4470962961904149,0.18303814184727724
00-0037263,Tyler Allgeier,RB,2022,0,0,0.0,0,0.0,210,1035.0,3,16,17,139.0,1,143.4,159.4,0.04450261780104712,-0.008531058384430818,0.059929079994026024,0.05503860836369946
00-0037263,Tyler Allgeier,RB,2023,0,0,0.0,0,0.0,186,683.0,4,18,23,193.0,1,119.60000000000001,137.6,0.04339622641509434,-0.005293440736478711,0.06085958703345854,0.05497467861316712
00-0037263,Tyler Allgeier,RB,2024,0,0,0.0,0,0.0,137,644.0,3,13,13,88.0,0,93.2,106.2,0.023255813953488372,-0.0011195700850873264,0.033988064862162694,0.01027317300957273
00-0037265,Snoop Conner,RB,2022,0,0,0.0,0,0.0,12,42.0,1,0,0,0.0,0,10.2,10.2,0.0,0.0,0.0,0.0
00-0037267,Jerome Ford,RB,2022,0,0,0.0,0,0.0,8,12.0,0,0,0,0.0,0,1.2000000000000002,1.2000000000000002,0.0,0.0,0.0,0.0
00-0037267,Jerome Ford,RB,2023,0,0,0.0,0,0.0,204,813.0,4,44,63,319.0,5,169.20000000000002,213.20000000000002,0.10096153846153846,0.005661445555765239,0.1559714641369199,0.14393231114435304
00-0037267,Jerome Ford,RB,2024,0,0,0.0,0,0.0,104,565.0,3,37,43,225.0,0,97.0,134.0,0.08052434456928839,-0.0036372453928225023,0.11787672053967459,0.03646677471636953
00-0037272,Montrell Washington,WR,2022,0,0,0.0,0,0.0,5,30.0,0,4,9,2.0,0,3.2,7.2,0.030201342281879196,0.05019685039370079,0.08545949373777943,0.0004970178926441351
00-0037273,Kyle Philips,WR,2022,0,0,0.0,0,0.0,0,0.0,0,8,13,78.0,0,7.800000000000001,15.8,0.1262135922330097,0.12239902080783353,0.2872396049957814,0.055162659123055166
00-0037273,Kyle Philips,WR,2023,0,0,0.0,0,0.0,0,0.0,0,15,22,181.0,0,18.1,33.1,0.09361702127659574,0.09323237103644108,0.21501142874404647,0.055726600985221676
00-0037276,Ty Chandler,RB,2022,0,0,0.0,0,0.0,6,20.0,0,0,0,0.0,0,2.0,2.0,0.0,0.0,0.0,0.0
00-0037276,Ty Chandler,RB,2023,0,0,0.0,0,0.0,102,461.0,3,21,25,159.0,0,80.0,101.0,0.049019607843137254,-0.011366384522370012,0.06443630414680987,0.020665453600207953
00-0037276,Ty Chandler,RB,2024,0,0,0.0,0,0.0,56,182.0,0,6,6,42.0,0,22.400000000000002,28.400000000000002,0.01892744479495268,-0.00407709414381023,0.02512949187738084,0.00847457627118644
00-0037277,Teagan Quitoriano,TE,2022,0,0,0.0,0,0.0,0,0.0,0,7,14,113.0,2,23.3,30.3,0.05982905982905983,0.09313464608834486,0.16425130661426562,0.1404438081603436
00-0037277,Teagan Quitoriano,TE,2023,0,0,0.0,0,0.0,0,0.0,0,2,3,33.0,0,3.3000000000000003,5.300000000000001,0.027522935779816515,0.018633540372670808,0.05619123596786142,0.021400778210116732
00-0037282,James Mitchell,TE,2022,0,0,0.0,0,0.0,0,0.0,0,11,11,113.0,1,17.3,28.3,0.040892193308550186,0.030141843971631204,0.08545176514013025,0.06643183549124143
00-0037282,James Mitchell,TE,2023,0,0,0.0,0,0.0,0,0.0,0,2,2,28.0,0,2.8000000000000003,4.800000000000001,0.029850746268656716,0.031936127744510975,0.07032502159859386,0.022508038585209004
00-0037286,Kevin Harris,RB,2022,0,0,0.0,0,0.0,18,52.0,1,0,0,0.0,0,11.2,11.2,0.0,0.0,0.0,0.0
00-0037286,Kevin Harris,RB,2023,0,0,0.0,0,0.0,16,65.0,1,3,3,58.0,0,18.3,21.3,0.025,-0.0011325028312570782,0.036593997734994346,0.03956343792633015
00-0037287,Vederian Lowe,OL,2024,0,0,0.0,0,0.0,0,0.0,0,1,1,4.0,1,6.4,7.4,0.02564102564102564,0.016,0.05126153846153846,0.2570921985815603
00-0037289,Malcolm Rodriguez,LB,2023,0,0,0.0,0,0.0,0,0.0,0,1,1,6.0,0,0.6000000000000001,1.6,0.022727272727272728,0.018867924528301886,0.049185248713550594,0.009036144578313253
00-0037291,Jalen Nailor,WR,2022,0,0,0.0,0,0.0,0,0.0,0,9,13,179.0,1,23.900000000000002,32.9,0.06770833333333333,0.09869281045751634,0.18051674836601306,0.1218501326259947
00-0037291,Jalen Nailor,WR,2023,0,0,0.0,0,0.0,0,0.0,0,3,6,29.0,0,2.9000000000000004,5.9,0.08571428571428572,0.10266159695817491,0.21070070613796849,0.035024154589371984
00-0037291,Jalen Nailor,WR,2024,0,0,0.0,0,0.0,3,-4.0,0,28,42,414.0,6,77.0,105.0,0.0860655737704918,0.12452058297110713,0.2287148270326234,0.15406111256202665
00-0037292,Andrew Ogletree,TE,2023,0,0,0.0,0,0.0,0,0.0,0,9,21,147.0,2,26.7,35.7,0.057534246575342465,0.07880844645550528,0.14934812702741793,0.10285225676418494
00-0037292,Andrew Ogletree,TE,2024,0,0,0.0,0,0.0,0,0.0,0,9,14,109.0,1,16.900000000000002,25.9,0.04129793510324484,0.04288164665523156,0.0962522199790525,0.056387478849407785
00-0037299,Keaontay Ingram,RB,2022,0,0,0.0,0,0.0,27,60.0,1,4,5,21.0,0,14.099999999999998,18.099999999999998,0.013850415512465374,-0.004232397075798384,0.01738970560805935,0.004849884526558892
00-0037299,Keaontay Ingram,RB,2023,0,0,0.0,0,0.0,35,74.0,0,4,4,26.0,0,10.000000000000002,14.000000000000002,0.018867924528301886,-0.0029463759575721863,0.02594478602639508,0.010007698229407237
00-0037300,Mike Woods,WR,2022,0,0,0.0,0,0.0,1,-5.0,0,5,10,45.0,0,4.0,9.0,0.05235602094240838,0.09314586994727592,0.1530507273714333,0.017550702028081122
00-0037300,Mike Woods,WR,2024,0,0,0.0,0,0.0,0,0.0,0,7,17,65.0,0,6.5,13.5,0.0794392523364486,0.12010276172125883,0.21524108788167995,0.027083333333333334
00-0037304,Connor Heyward,TE,2022,0,0,0.0,0,0.0,2,27.0,0,12,17,151.0,1,23.8,35.800000000000004,0.06007067137809187,0.042105263157894736,0.1237902175934536,0.1110403237895368
00-0037304,Connor Heyward,TE,2023,0,1,0.0,0,0.0,1,0.0,0,23,34,167.0,0,16.700000000000003,39.7,0.09912536443148688,0.06788207913110939,0.20299370995211782,0.03752808988764045
00-0037304,Connor Heyward,TE,2024,0,0,0.0,0,0.0,0,0.0,0,6,8,40.0,1,10.0,16.0,0.05194805194805195,0.054339010543390104,0.12139328635679,0.1207900207900208
00-0037306,John FitzPatrick,TE,2023,0,0,0.0,0,0.0,0,0.0,0,1,1,12.0,0,1.2000000000000002,2.2,0.029411764705882353,0.00975609756097561,0.05192252510760401,0.018867924528301886
00-0037306,John FitzPatrick,TE,2024,0,0,0.0,0,0.0,0,0.0,0,1,1,2.0,0,0.2,1.2,0.043478260869565216,0.007142857142857143,0.07093167701863354,0.006134969325153374
00-0037311,Ko Kieft,TE,2022,0,0,0.0,0,0.0,0,0.0,0,7,10,80.0,1,14.0,21.0,0.025,0.021517553793884484,0.054714043035107594,0.05451290282750957
00-0037311,Ko Kieft,TE,2023,0,0,0.0,0,0.0,0,0.0,0,1,5,2.0,1,6.2,7.2,0.054945054945054944,0.07741116751269035,0.14434651642773472,0.06393266475644699
00-0037317,Nick Muse,TE,2023,0,0,0.0,0,0.0,0,0.0,0,1,1,22.0,0,2.2,3.2,0.022727272727272728,0.03,0.05809090909090909,0.027777777777777776
00-0037324,Chris Oladokun,QB,2024,0,0,0.0,0,0.0,1,5.0,0,0,0,0.0,0,0.5,0.5,0.0,0.0,0.0,
00-0037327,Skylar Thompson,QB,2022,60,105,534.0,1,3.0,14,21.0,0,0,0,0.0,0,17.46,17.46,0.0,0.0,0.0,0.0
00-0037327,Skylar Thompson,QB,2024,21,33,187.0,0,0.0,1,4.0,0,0,0,0.0,0,7.880000000000001,7.880000000000001,0.0,0.0,0.0,0.0
00-0037331,Zander Horvath,RB,2022,0,0,0.0,0,0.0,4,8.0,0,5,8,8.0,2,13.6,18.6,0.024691358024691357,0.002859866539561487,0.03932493026868623,0.0787478944413251
00-0037348,Tanner Conner,WR,2022,0,0,0.0,0,0.0,0,0.0,0,0,3,0.0,0,0.0,0.0,0.037037037037037035,0.0315955766192733,0.08083201685097419,0.0
00-0037348,Tanner Conner,WR,2024,0,0,0.0,0,0.0,0,0.0,0,3,4,16.0,0,1.6,4.6,0.07407407407407407,0.12041884816753927,0.20744618964514253,
00-0037355,Braylon Sanders,WR,2022,0,0,0.0,0,0.0,0,0.0,0,2,3,17.0,0,-0.2999999999999998,1.7000000000000002,0.045454545454545456,0.06441717791411043,0.11971556051310653,0.013798701298701298
00-0037382,Brandon Johnson,WR,2022,0,0,0.0,0,0.0,0,0.0,0,6,14,42.0,1,10.2,16.2,0.10294117647058823,0.19501625135427952,0.310424765789306,0.1080683156654888
00-0037382,Brandon Johnson,WR,2023,0,0,0.0,0,0.0,0,0.0,0,19,30,284.0,4,54.400000000000006,73.4,0.09375,0.13426115431846092,0.24803392345476874,0.1804233629791439
00-0037382,Brandon Johnson,WR,2024,0,0,0.0,0,0.0,0,0.0,0,1,1,9.0,0,0.9,1.9,0.03571428571428571,0.01597444089456869,0.06635098128708353,0.03
00-0037387,Jalen Virgil,WR,2022,0,0,0.0,0,0.0,0,0.0,0,2,5,75.0,1,13.500000000000002,15.500000000000002,0.03205128205128205,0.049786628733997154,0.0879062260641208,0.11090225563909774
00-0037393,JoJo Domann,LB,2022,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,6.0,6.0,0.0,0.0,0.0,0.0
00-0037410,Jashaun Corbin,RB,2023,0,0,0.0,0,0.0,1,1.0,0,3,3,12.0,0,1.3,4.3,0.1111111111111111,-0.006134969325153374,0.16175869120654396,0.06976744186046512
00-0037420,Kwamie Lassiter,WR,2023,0,0,0.0,0,0.0,0,0.0,0,1,1,2.0,0,0.2,1.2,0.021739130434782608,-0.0033333333333333335,0.029942028985507244,0.0031545741324921135
00-0037422,Kendric Pryor,WR,2024,0,0,0.0,0,0.0,0,0.0,0,1,1,9.0,0,0.9,1.9,0.02564102564102564,0.043689320388349516,0.07341299477221808,0.017928286852589643
00-0037429,Raheem Blackshear,RB,2022,0,0,0.0,0,0.0,23,77.0,3,10,12,93.0,0,35.0,45.0,0.047244094488188976,-0.011150532184490624,0.061945715984690966,0.02473404255319149
00-0037429,Raheem Blackshear,RB,2023,0,0,0.0,0,0.0,14,46.0,0,6,7,45.0,0,11.100000000000001,17.1,0.026119402985074626,0.0058348294434470375,0.04384696803236957,0.014629388816644993
00-0037429,Raheem Blackshear,RB,2024,0,0,0.0,0,0.0,15,80.0,0,0,0,0.0,0,8.0,8.0,0.0,0.0,0.0,0.0
00-0037450,Tyreik McAllister,RB,2024,0,0,0.0,0,0.0,2,11.0,0,0,0,0.0,0,1.1,1.1,0.0,0.0,0.0,
00-0037451,Rod Williams,TE,2023,0,0,0.0,0,0.0,0,0.0,0,0,2,0.0,0,0.0,0.0,0.046511627906976744,0.02077922077922078,0.08639081848384174,0.0
00-0037456,Troy Hairston,RB,2022,0,0,0.0,0,0.0,0,0.0,0,5,8,19.0,0,1.9000000000000001,6.9,0.03278688524590164,0.004008016032064128,0.05238674069450376,0.006388702084734364
00-0037475,Stone Smartt,TE,2022,0,0,0.0,0,0.0,0,0.0,0,4,5,17.0,0,1.7000000000000002,5.7,0.0390625,0.025727069351230425,0.07917540548098434,0.008655804480651732
00-0037475,Stone Smartt,TE,2023,0,0,0.0,0,0.0,0,0.0,0,11,21,155.0,1,21.500000000000004,32.5,0.04861111111111111,0.05309734513274336,0.11539454277286136,0.06310912488006867
00-0037475,Stone Smartt,TE,2024,0,0,0.0,0,0.0,0,0.0,0,16,19,208.0,0,18.8,34.8,0.08189655172413793,0.09846153846153846,0.20161405835543766,0.06071220081727963
00-0037487,Deven Thompkins,WR,2022,0,0,0.0,0,0.0,2,26.0,0,5,10,32.0,0,5.800000000000001,10.799999999999999,0.1282051282051282,0.15705765407554673,0.3179538155681297,0.03571428571428571
00-0037487,Deven Thompkins,WR,2023,0,0,0.0,0,0.0,8,56.0,0,17,25,83.0,1,17.900000000000002,34.9,0.06234413965087282,0.04556891249650545,0.12997133947351358,0.04200960219478738
00-0037487,Deven Thompkins,WR,2024,0,0,0.0,0,0.0,2,7.0,0,4,4,20.0,0,2.7,6.7,0.03305785123966942,-0.007699711260827719,0.043427007850841956,0.01277139208173691
00-0037491,J.J. Russell,LB,2024,0,0,0.0,0,0.0,0,0.0,0,0,0,0.0,0,6.0,6.0,0.0,0.0,0.0,0.0
00-0037500,Ryan Wright,P,2022,1,2,13.0,0,0.0,0,0.0,0,0,0,0.0,0,0.52,0.52,0.0,0.0,0.0,0.0
00-0037506,Cole Fotheringham,TE,2023,0,0,0.0,0,0.0,0,0.0,0,1,1,6.0,0,0.6000000000000001,1.6,0.047619047619047616,0.006369426751592357,0.07652411282984531,
00-0037509,Sincere McCormick,RB,2024,0,0,0.0,0,0.0,39,183.0,0,6,7,29.0,0,21.200000000000003,27.200000000000003,0.042682926829268296,0.0024489795918367346,0.06598357391737183,0.01341350601295097
00-0037524,Tay Martin,WR,2024,0,0,0.0,0,0.0,0,0.0,0,1,2,49.0,1,10.9,11.9,0.07692307692307693,0.21070234113712374,0.2839464882943144,0.6
00-0037525,Jordan Mason,RB,2022,0,0,0.0,0,0.0,43,258.0,1,0,0,0.0,0,31.8,31.8,0.0,0.0,0.0,0.0
00-0037525,Jordan Mason,RB,2023,0,0,0.0,0,0.0,40,206.0,3,3,4,31.0,0,41.7,44.7,0.016260162601626018,0.005791505791505791,0.029023448535643658,0.006640959725792631
00-0037525,Jordan Mason,RB,2024,0,0,0.0,0,0.0,153,789.0,3,11,14,91.0,0,104.0,115.0,0.039660056657223795,0.017339113037679228,0.07336137541597908,0.01565726083964212
00-0037539,Lucas Krull,TE,2023,0,0,0.0,0,0.0,0,0.0,0,8,14,95.0,1,15.500000000000002,23.5,0.06278026905829596,0.0771909460243761,0.15592316040694482,0.08044871794871795
00-0037539,Lucas Krull,TE,2024,0,0,0.0,0,0.0,0,0.0,0,19,23,152.0,0,15.200000000000001,34.2,0.0701219512195122,0.04818293180890159,0.14372927227638957,0.03382287494437027
00-0037545,Rashid Shaheed,WR,2022,0,0,0.0,0,0.0,4,57.0,1,28,34,488.0,2,72.5,100.5,0.10828025477707007,0.1579785117389574,0.28880319155677103,0.1623772001637331
00-0037545,Rashid Shaheed,WR,2023,0,0,0.0,0,0.0,7,37.0,0,46,75,719.0,5,111.60000000000001,157.6,0.13611615245009073,0.23511712873415,0.3922679316624561,0.1936441781713988
00-0037545,Rashid Shaheed,WR,2024,0,0,0.0,0,0.0,6,29.0,0,20,41,349.0,3,61.8,81.80000000000001,0.23295454545454544,0.5034916201117319,0.7522251142712038,0.30637843608219906
00-0037557,Ronnie Rivers,RB,2022,0,0,0.0,0,0.0,9,21.0,0,5,5,29.0,0,5.0,10.0,0.07575757575757576,-0.09154929577464789,0.04039692701664534,0.03295454545454545
00-0037557,Ronnie Rivers,RB,2023,0,0,0.0,0,0.0,32,129.0,0,5,5,22.0,0,15.100000000000001,20.1,0.020161290322580645,-0.010259179265658747,0.02203459207134397,0.005844845908607864
00-0037557,Ronnie Rivers,RB,2024,0,0,0.0,0,0.0,22,99.0,0,5,6,34.0,0,13.3,18.3,0.03488372093023256,-0.02226027397260274,0.034517362217266645,0.012957317073170731
00-0037563,Malik Davis,RB,2022,0,0,0.0,0,0.0,38,161.0,1,6,7,63.0,0,28.400000000000002,34.4,0.0330188679245283,-0.004441624365482234,0.04597500239440667,0.0224679029957204
00-0037569,Peyton Hendershot,TE,2022,0,0,0.0,0,0.0,1,2.0,1,11,16,103.0,2,28.5,39.5,0.053691275167785234,0.045134575569358175,0.1166445732071644,0.08198000423190858
00-0037569,Peyton Hendershot,TE,2023,0,0,0.0,0,0.0,1,0.0,0,4,7,38.0,0,3.8000000000000007,7.800000000000001,0.02834008097165992,0.01694915254237288,0.056069443491388184,0.011255924170616114
00-0037569,Peyton Hendershot,TE,2024,0,0,0.0,0,0.0,0,0.0,0,5,5,51.0,0,5.1,10.1,0.03676470588235294,0.022700119474313024,0.07330715440297983,0.029964747356051705
00-0037570,Dennis Houston,WR,2022,0,0,0.0,0,0.0,0,0.0,0,2,6,16.0,0,1.6,3.6,0.0821917808219178,0.14766355140186915,0.24141851235437203,0.018475750577367205
00-0037578,Juanyeh Thomas,DB,2024,0,0,0.0,0,0.0,0,0.0,0,1,1,4.0,0,6.4,7.4,0.011363636363636364,0.00718132854578097,0.02279051738207932,0.003305785123966942
00-0037594,Julius Chestnut,RB,2022,0,0,0.0,0,0.0,9,12.0,0,3,3,41.0,0,5.300000000000001,8.3,0.02912621359223301,0.0023228803716608595,0.045547624685678204,0.03188180404354588
00-0037594,Julius Chestnut,RB,2024,0,0,0.0,0,0.0,22,102.0,0,2,3,11.0,0,11.3,13.3,0.013636363636363636,0.0005157297576070139,0.020867129260631067,0.0035900783289817234
00-0037607,Ryan Stonehouse,P,2023,0,0,0.0,0,0.0,1,-11.0,0,0,0,0.0,0,-3.1,-3.1,0.0,0.0,0.0,0.0
00-0037609,Aaron Shampklin,RB,2024,0,0,0.0,0,0.0,6,17.0,0,0,0,0.0,0,1.7000000000000002,1.7000000000000002,0.0,0.0,0.0,0.0
00-0037614,John Metchie III,WR,2023,0,0,0.0,0,0.0,1,4.0,0,16,30,158.0,0,16.200000000000003,32.2,0.060362173038229376,0.05907172995780591,0.13780064352358878,0.019764823617713284
00-0037614,John Metchie III,WR,2024,0,0,0.0,0,0.0,0,0.0,0,24,37,254.0,1,31.400000000000006,55.400000000000006,0.11280487804878049,0.11939763356041593,0.2647254239215035,0.10526544821583986
00-0037617,Hassan Haskins,RB,2022,0,0,0.0,0,0.0,25,93.0,0,11,12,57.0,0,15.000000000000002,26.0,0.06779661016949153,-0.004316546762589928,0.09824167784416535,0.02766990291262136
00-0037617,Hassan Haskins,RB,2024,0,0,0.0,0,0.0,34,89.0,2,3,3,49.0,1,29.8,32.8,0.008670520231213872,0.0023553162853297443,0.014890033375084603,0.042291285801340645
00-0037654,Tucker Fisk,TE,2023,0,0,0.0,0,0.0,0,0.0,0,1,1,9.0,0,0.9,1.9,0.05,0.02112676056338028,0.09190140845070424,0.029605263157894735
00-0037654,Tucker Fisk,TE,2024,0,0,0.0,0,0.0,0,0.0,0,7,8,39.0,0,3.9000000000000004,10.9,0.03463203463203463,0.00925497454881999,0.059352031587107945,0.011875761266747869
00-0037664,Alec Pierce,WR,2022,0,0,0.0,0,0.0,0,0.0,0,41,78,593.0,2,71.3,112.30000000000001,0.13588850174216027,0.2552359676068137,0.4080215266986914,0.13983445837351333
00-0037664,Alec Pierce,WR,2023,0,0,0.0,0,0.0,0,0.0,0,32,65,514.0,2,63.400000000000006,95.4,0.1132404181184669,0.22961222091656874,0.3535504039109554,0.12175854370599347
00-0037664,Alec Pierce,WR,2024,0,0,0.0,0,0.0,0,0.0,0,37,69,824.0,7,124.4,161.4,0.13745019920318724,0.280688622754491,0.43072619700837367,0.30301098767680446
00-0037666,Jalen Tolbert,WR,2022,0,0,0.0,0,0.0,0,0.0,0,2,3,12.0,0,1.2000000000000002,3.2,0.04918032786885246,0.11597938144329897,0.16655399695791787,0.011494252873563218
00-0037666,Jalen Tolbert,WR,2023,0,0,0.0,0,0.0,0,0.0,0,22,36,268.0,2,38.800000000000004,60.800000000000004,0.0743801652892562,0.12599681020733652,0.21236769609975353,0.0651625516349762
00-0037666,Jalen Tolbert,WR,2024,0,0,0.0,0,0.0,0,0.0,0,49,79,610.0,7,103.0,152.0,0.12401883830455258,0.19334186939820744,0.34070175297539484,0.2267095924178673
00-0037708,Maurice Alexander,WR,2022,0,0,0.0,0,0.0,0,0.0,0,1,1,7.0,0,0.7000000000000001,1.7000000000000002,0.02702702702702703,0.011235955056179775,0.049529304585484366,0.010903426791277258
00-0037740,Garrett Wilson,WR,2022,0,1,0.0,0,0.0,4,4.0,0,83,147,1103.0,4,132.7,215.7,0.23444976076555024,0.2992460854436497,0.5910715095032452,0.2698432343234324
00-0037740,Garrett Wilson,WR,2023,0,1,0.0,0,0.0,4,0.0,0,95,168,1042.0,3,118.2,213.2,0.2795341098169717,0.42675,0.7607011647254576,0.2908255397137698
00-0037740,Garrett Wilson,WR,2024,0,0,0.0,0,0.0,2,5.0,0,101,153,1104.0,7,150.9,251.9,0.25205930807248766,0.33454722019907746,0.6457267382679934,0.25035342500963886
00-0037741,Jahan Dotson,WR,2022,0,0,0.0,0,0.0,2,-7.0,0,35,61,523.0,7,95.60000000000001,130.6,0.1517412935323383,0.2537935138351681,0.430646751366642,0.3028779019026008
00-0037741,Jahan Dotson,WR,2023,0,0,0.0,0,0.0,0,0.0,0,49,83,518.0,4,75.8,124.8,0.13050314465408805,0.16110761485210826,0.32464080886281865,0.14538412394186231
00-0037741,Jahan Dotson,WR,2024,0,0,0.0,0,0.0,1,13.0,0,19,33,216.0,0,22.900000000000002,41.9,0.08661417322834646,0.11314878892733564,0.2204402909843882,0.03686006825938567
00-0037742,Treylon Burks,WR,2022,0,0,0.0,0,0.0,4,47.0,0,33,54,444.0,1,55.1,88.1,0.16822429906542055,0.2588137702198258,0.4593874647739915,0.13058608058608057
00-0037742,Treylon Burks,WR,2023,0,0,0.0,0,0.0,5,18.0,0,16,30,221.0,0,23.900000000000002,39.9,0.11194029850746269,0.21284046692607003,0.3381828213020501,0.05749219562955255
00-0037742,Treylon Burks,WR,2024,0,0,0.0,0,0.0,2,1.0,0,4,8,34.0,0,3.5,7.5,0.056338028169014086,0.12605042016806722,0.1853473783879749,0.021683673469387755
00-0037744,Trey McBride,TE,2022,0,0,0.0,0,0.0,0,0.0,0,29,39,265.0,1,32.5,61.5,0.11746987951807229,0.10062630480167015,0.25670586311844457,0.13791126084151673
00-0037744,Trey McBride,TE,2023,0,0,0.0,0,0.0,0,0.0,0,81,106,825.0,3,100.5,181.5,0.19099099099099098,0.1557572861920688,0.41109231544014146,0.20359572400388726
00-0037744,Trey McBride,TE,2024,0,0,0.0,0,0.0,1,2.0,1,111,147,1146.0,2,132.8,243.8,0.2821497120921305,0.253513209668353,0.6260351358728782,0.20415657788539143
00-0037745,Velus Jones,WR,2022,0,0,0.0,0,0.0,9,103.0,1,7,14,107.0,1,31.0,38.0,0.06363636363636363,0.1195707715891671,0.19111116272587914,0.08554817275747509
00-0037745,Velus Jones,WR,2023,0,0,0.0,0,0.0,8,51.0,0,4,7,20.0,0,7.1000000000000005,11.1,0.022151898734177215,0.036739864864864864,0.06261973999315772,0.004699248120300752
00-0037745,Velus Jones Jr.,RB,2024,0,0,0.0,0,0.0,3,11.0,0,1,1,8.0,0,1.9000000000000001,2.9000000000000004,0.017543859649122806,-0.008547008547008548,0.01947818263607737,0.013513513513513514
00-0037746,Brian Robinson,RB,2022,0,0,0.0,0,0.0,205,797.0,2,9,12,60.0,1,103.7,112.7,0.03305785123966942,-0.0037262872628726286,0.04660574704920603,0.04494773519163763
00-0037746,Brian Robinson,RB,2023,0,0,0.0,0,0.0,178,733.0,5,36,43,368.0,4,162.10000000000002,198.10000000000002,0.07610619469026549,-0.01307655729909653,0.10369804619612101,0.14852320675105485
00-0037746,Brian Robinson,RB,2024,0,0,0.0,0,0.0,187,799.0,8,20,25,159.0,0,139.8,159.8,0.0576036866359447,-0.006828978622327791,0.08094234705605483,0.024446494464944648
00-0037755,Jelani Woods,TE,2022,0,0,0.0,0,0.0,0,0.0,0,25,40,312.0,3,49.2,74.2,0.09070294784580499,0.14686346863468636,0.2535451966764566,0.15838323353293415
00-0037801,Kavontae Turpin,WR,2022,0,0,0.0,0,0.0,3,17.0,0,1,2,9.0,0,2.6,3.6,0.011976047904191617,0.010101010101010102,0.026044879937095512,0.003954305799648506
00-0037801,KaVontae Turpin,WR,2023,0,0,0.0,0,0.0,11,110.0,1,12,18,127.0,3,47.7,59.7,0.04205607476635514,0.0507156191661481,0.10365660748245119,0.07348987273704966
00-0037801,KaVontae Turpin,WR,2024,0,0,0.0,0,0.0,16,92.0,0,31,52,420.0,2,73.2,104.2,0.08950086058519793,0.10112877217231053,0.21515430861564533,0.1028095863838308
00-0037805,Jeremy Ruckert,TE,2022,0,0,0.0,0,0.0,0,0.0,0,1,2,8.0,0,0.8,1.8,0.02564102564102564,0.009929078014184398,0.04640480087288598,0.008456659619450317
00-0037805,Jeremy Ruckert,TE,2023,0,0,0.0,0,0.0,0,0.0,0,16,22,151.0,0,15.100000000000001,31.1,0.06077348066298342,0.054595443833464256,0.13483657606124655,0.0360381861575179
00-0037805,Jeremy Ruckert,TE,2024,0,0,0.0,0,0.0,0,0.0,0,18,28,105.0,0,10.5,28.5,0.06181015452538632,0.030226700251889168,0.1168965919895908,0.01694641704325371
00-0037809,Chigoziem Okonkwo,TE,2022,0,0,0.0,0,0.0,3,2.0,0,32,46,450.0,3,65.2,97.2,0.11358024691358025,0.11128625472887768,0.25939937415347253,0.17297535211267606
00-0037809,Chigoziem Okonkwo,TE,2023,0,0,0.0,0,0.0,2,6.0,0,54,77,528.0,1,59.400000000000006,113.4,0.15587044534412955,0.1149047931713723,0.3257295025532922,0.11088512853888707
00-0037809,Chig Okonkwo,TE,2024,0,0,0.0,0,0.0,1,17.0,0,52,70,479.0,2,61.6,113.60000000000001,0.1388888888888889,0.10437625754527163,0.29183433936955067,0.1185609907470097
00-0037816,Romeo Doubs,WR,2022,0,0,0.0,0,0.0,1,11.0,0,42,67,425.0,3,59.6,101.6,0.14955357142857142,0.1877948113207547,0.3745662061994609,0.15407234798047048
00-0037816,Romeo Doubs,WR,2023,0,0,0.0,0,0.0,0,0.0,0,59,96,674.0,8,115.4,174.4,0.16523235800344235,0.22793522267206479,0.4301967151428153,0.20504750593824228
00-0037816,Romeo Doubs,WR,2024,0,0,0.0,0,0.0,0,0.0,0,46,72,601.0,4,86.1,132.1,0.18947368421052632,0.26259632483698875,0.4942875861853805,0.1861314392308796
00-0037827,Tyrion Davis-Price,RB,2022,0,0,0.0,0,0.0,34,99.0,0,0,2,0.0,0,9.9,9.9,0.013605442176870748,0.0,0.02040816326530612,0.0
00-0037827,Tyrion Davis-Price,RB,2023,0,0,0.0,0,0.0,6,21.0,0,0,0,0.0,0,2.1,2.1,0.0,0.0,0.0,0.0
00-0037827,Tyrion Davis-Price,RB,2024,0,0,0.0,0,0.0,3,7.0,0,0,0,0.0,0,0.7000000000000001,0.7000000000000001,0.0,0.0,0.0,0.0
00-0037828,Danny Gray,WR,2022,0,0,0.0,0,0.0,1,9.0,0,1,7,10.0,0,1.9,2.9,0.04430379746835443,0.1412180052956752,0.1794301004390718,0.0038910505836575876
