,player_name,position,season,fantasy_points_ppr,passing_yards,passing_tds,interceptions,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,tgt_sh,ay_sh,wopr_y,dom
583,Rashaad Penny,RB,2023,4.800000000000001,0.0,0,0.0,33.0,0,1,1,5.0,0,0.0121951219512195,-0.0013054830287206,0.0172482965038527,0.0041459369817578
584,Mark Andrews,TE,2022,190.5,0.0,0,0.0,8.0,0,73,113,847.0,5,0.2677725118483412,0.32094103979088,0.658411599605216,0.2910628019323671
585,Mark Andrews,TE,2023,135.4,0.0,0,0.0,0.0,0,45,61,544.0,6,0.2118055555555555,0.1780546623794212,0.4601520632368703,0.3485181485181485
586,Mark Andrews,TE,2024,188.8,0.0,0,0.0,5.0,0,55,69,673.0,11,0.1446540880503144,0.1756367131186929,0.357490502570426,0.2144757756959283
587,Michael Gallup,WR,2022,105.4,0.0,0,0.0,0.0,0,39,74,424.0,4,0.163716814159292,0.2223127035830618,0.4234253841053875,0.1418939626110941
588,Michael Gallup,WR,2023,87.8,0.0,0,0.0,0.0,0,34,57,418.0,2,0.0989583333333333,0.1418181818181818,0.2618920454545455,0.0778474541612705
589,Tre'Quan Smith,WR,2022,52.8,0.0,0,0.0,0.0,0,19,27,278.0,1,0.0915254237288135,0.1302124311565696,0.241458080518476,0.10124383295115
590,Mason Rudolph,QB,2023,39.56,719.0,3,0.0,8.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
591,Mason Rudolph,QB,2024,95.8,1530.0,9,9.0,106.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
592,Christian Kirk,WR,2022,243.9,0.0,0,0.0,11.0,0,84,133,1108.0,8,0.2231543624161074,0.2794117647058823,0.558260955388867,0.2935583413693346
593,Christian Kirk,WR,2023,150.26,-1.0,0,0.0,6.0,0,57,85,787.0,3,0.204326923076923,0.2649465072372561,0.5184475904051895,0.2343656182162486
594,Christian Kirk,WR,2024,70.9,0.0,0,0.0,0.0,0,27,47,379.0,1,0.1865079365079365,0.289568345323741,0.5114165810208976,0.1471722051432196
595,D.J. Chark,WR,2022,98.2,0.0,0,0.0,0.0,0,30,52,502.0,3,0.1306532663316583,0.2907569141193595,0.4285854307929751,0.1577125178018956
596,D.J. Chark,WR,2023,115.5,0.0,0,0.0,0.0,0,35,66,525.0,5,0.1372141372141372,0.2720214190093708,0.4234383410287025,0.3213250382723689
597,DJ Chark,WR,2024,13.1,0.0,0,0.0,0.0,0,4,10,31.0,1,0.0714285714285714,0.093954248366013,0.1823062558356676,0.0774181905678537
598,Nick Chubb,RB,2022,281.4,0.0,0,0.0,1525.0,12,27,37,239.0,1,0.0685185185185185,0.0,0.1027777777777777,0.0585260320612852
599,Nick Chubb,RB,2023,23.1,0.0,0,0.0,170.0,0,4,4,21.0,0,0.0579710144927536,0.0013812154696132,0.088061494114821,0.0269922879177377
600,Nick Chubb,RB,2024,63.3,0.0,0,0.0,332.0,3,5,11,31.0,1,0.0317919075144508,-0.0016818028927009,0.0463424189575155,0.0451053447195753
601,Lamar Jackson,QB,2022,236.08,2242.0,17,7.0,764.0,3,0,0,0.0,0,0.0,0.0,0.0,0.0
602,Lamar Jackson,QB,2023,331.22,3678.0,24,7.0,821.0,5,0,0,0.0,0,0.0,0.0,0.0,0.0
603,Lamar Jackson,QB,2024,430.38000000000005,4172.0,41,4.0,915.0,4,0,0,0.0,0,0.0,0.0,0.0,0.0
604,Durham Smythe,TE,2022,40.0,0.0,0,0.0,1.0,1,15,20,129.0,1,0.0498753117206982,0.0229651162790697,0.0931850606043032,0.042536855036855
605,Durham Smythe,TE,2023,71.60000000000001,0.0,0,0.0,0.0,0,35,43,366.0,0,0.0977272727272727,0.0831381733021077,0.2131014477325953,0.0513180033651149
606,Durham Smythe,TE,2024,14.3,0.0,0,0.0,0.0,0,9,17,53.0,0,0.0354906054279749,0.031554212823095,0.0784792784004384,0.0079819277108433
607,Ronald Jones,RB,2022,16.2,0.0,0,0.0,70.0,1,1,1,22.0,0,0.0055865921787709,-0.0008032128514056,0.0077373179870319,0.0078014184397163
608,D.J. Moore,WR,2022,199.1,0.0,0,0.0,53.0,0,63,118,888.0,7,0.2582056892778993,0.4595001505570611,0.7549086543624979,0.3555337338262477
609,D.J. Moore,WR,2023,286.5,0.0,0,0.0,21.0,1,96,136,1364.0,8,0.2651072124756335,0.3909933774834437,0.7104555207002052,0.4098832289727534
610,DJ Moore,WR,2024,238.1,0.0,0,0.0,75.0,0,98,140,966.0,6,0.2473498233215547,0.2313630348478165,0.5561151628605854,0.2859797297297297
611,Mike Gesicki,TE,2022,98.2,0.0,0,0.0,0.0,0,32,52,362.0,5,0.0890410958904109,0.0921052631578947,0.2072458543619322,0.1213186428821266
612,Mike Gesicki,TE,2023,65.4,0.0,0,0.0,0.0,0,29,45,244.0,2,0.0892857142857142,0.1059767570558937,0.2187099770732864,0.1174411772219809
613,Mike Gesicki,TE,2024,141.5,0.0,0,0.0,0.0,0,65,83,665.0,2,0.1330128205128205,0.1379542395693136,0.3098826224246817,0.0938502937836369
614,Hayden Hurst,TE,2022,105.4,0.0,0,0.0,0.0,0,52,68,414.0,2,0.139917695473251,0.0998531571218795,0.2897590689073802,0.0943169081323425
615,Hayden Hurst,TE,2023,42.400000000000006,0.0,0,0.0,0.0,0,18,32,184.0,1,0.0916905444126074,0.1035515618314077,0.2203770660840374,0.0977178423236514
616,Hayden Hurst,TE,2024,15.3,0.0,0,0.0,0.0,0,8,13,73.0,0,0.0769230769230769,0.0484753713838936,0.1541649124917303,0.0274024024024024
617,Sam Hubbard,DL,2024,7.2,0.0,0,0.0,0.0,0,1,1,2.0,1,0.027027027027027,0.008130081300813,0.0470446055811909,0.1703567035670356
618,Calvin Ridley,WR,2023,229.9,0.0,0,0.0,23.0,0,76,136,1016.0,8,0.2193548387096774,0.3555510941577996,0.6134731333907558,0.2978794109705693
619,Calvin Ridley,WR,2024,199.2,0.0,0,0.0,55.0,1,64,120,1017.0,4,0.2264150943396226,0.4404678362573099,0.691996910515282,0.231339911124501
620,Royce Freeman,RB,2022,19.0,0.0,0,0.0,117.0,0,6,8,33.0,0,0.0551724137931034,-0.0048387096774193,0.0788876529477196,0.0189873417721519
621,Royce Freeman,RB,2023,46.2,0.0,0,0.0,319.0,2,1,2,13.0,0,0.0069444444444444,0.0,0.0104166666666666,0.0032861476238624
622,Saquon Barkley,RB,2022,284.0,0.0,0,0.0,1312.0,10,57,76,338.0,0,0.1583333333333333,-0.0051118210862619,0.2334105431309904,0.0517928286852589
623,Saquon Barkley,RB,2023,223.2,0.0,0,0.0,962.0,6,41,60,280.0,4,0.1431980906921241,0.0411295273173726,0.2477007578920843,0.1832264195770967
624,Saquon Barkley,RB,2024,355.3,0.0,0,0.0,2005.0,13,33,43,278.0,2,0.1056511056511056,0.0305010893246187,0.1828775299363534,0.0882501119570085
625,Sony Michel,RB,2022,24.9,0.0,0,0.0,106.0,0,9,13,53.0,0,0.0311004784688995,0.0082706766917293,0.0532672590567327,0.0097069597069597
626,KhaDarel Hodge,WR,2022,41.2,0.0,0,0.0,0.0,0,13,20,202.0,1,0.0884955752212389,0.1175438596491228,0.2267784505511566,0.1397179561479764
627,KhaDarel Hodge,WR,2023,37.2,0.0,0,0.0,0.0,0,14,23,232.0,0,0.0525114155251141,0.0896252036936447,0.150467286242587,0.036697247706422
628,KhaDarel Hodge,WR,2024,32.1,0.0,0,0.0,0.0,0,7,12,131.0,1,0.054054054054054,0.0626865671641791,0.1312303348124243,0.0885067607289829
629,Baker Mayfield,QB,2022,121.42,2163.0,10,8.0,89.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
630,Baker Mayfield,QB,2023,274.06,4044.0,28,10.0,163.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
631,Baker Mayfield,QB,2024,365.8,4500.0,41,16.0,378.0,3,0,0,0.0,0,0.0,0.0,0.0,0.0
632,Josh Allen,QB,2022,395.52,4283.0,35,14.0,762.0,7,0,0,0.0,0,0.0,0.0,0.0,0.0
633,Josh Allen,QB,2023,394.64,4306.0,29,18.0,524.0,15,0,0,0.0,0,0.0,0.0,0.0,0.0
634,Josh Allen,QB,2024,372.34,3731.0,28,6.0,531.0,12,0,0,0.0,0,0.0,0.0,0.0,0.0
635,Dante Pettis,WR,2022,65.2,0.0,0,0.0,37.0,0,19,41,245.0,3,0.125,0.1250842886041807,0.2875674308833446,0.1373218745409137
636,Dante Pettis,WR,2024,32.0,0.0,0,0.0,0.0,0,12,28,120.0,1,0.1068702290076335,0.127141568981064,0.2620185986963016,0.0842075256556442
637,Sam Darnold,QB,2022,86.32,1143.0,7,3.0,106.0,2,0,0,0.0,0,0.0,0.0,0.0,0.0
638,Sam Darnold,QB,2023,23.380000000000003,297.0,2,1.0,15.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
639,Sam Darnold,QB,2024,307.96,4319.0,35,12.0,212.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
640,John Wolford,QB,2022,14.8,390.0,1,3.0,32.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
641,Steven Sims,WR,2022,31.4,0.0,0,0.0,70.0,0,14,23,104.0,0,0.0664739884393063,0.0474788369525211,0.1376940522209764,0.0225694444444444
642,Steven Sims,WR,2023,5.6,0.0,0,0.0,1.0,0,3,3,25.0,0,0.0405405405405405,-0.0030959752321981,0.0583340306250523,0.0220458553791887
643,Steven Sims,WR,2024,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
644,Brett Rypien,QB,2022,18.02,483.0,2,4.0,7.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
645,Brett Rypien,QB,2023,6.78,172.0,0,1.0,19.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
646,Andrew Beck,TE,2022,11.9,0.0,0,0.0,0.0,0,5,11,69.0,0,0.0401459854014598,0.020052310374891,0.0762608264021025,0.0177104722792607
647,Andrew Beck,RB,2023,38.8,0.0,0,0.0,3.0,1,11,13,55.0,2,0.0313253012048192,0.0058510638297872,0.0516688028710587,0.0537401736558108
648,Andrew Beck,RB,2024,0.0,0.0,0,0.0,0.0,0,0,2,0.0,0,0.028169014084507,0.0347107438016528,0.0700221161680828,0.0
649,Jakobi Meyers,WR,2022,184.3,0.0,0,0.0,9.0,0,67,96,804.0,6,0.2123893805309734,0.2763234438627109,0.5396428258866289,0.2953890489913544
650,Jakobi Meyers,WR,2023,218.58,12.0,1,0.0,24.0,2,71,106,807.0,8,0.198874296435272,0.2512833048154485,0.4993380885052668,0.3264412827529899
651,Jakobi Meyers,WR,2024,218.0,0.0,0,0.0,23.0,0,87,129,1027.0,4,0.234119782214156,0.3279569892473118,0.6135452647190835,0.2504976474846181
652,Irv Smith,TE,2022,55.2,0.0,0,0.0,0.0,0,25,36,182.0,2,0.1204013377926421,0.0855503390714658,0.2490422779461358,0.1264408653087004
653,Irv Smith,TE,2023,33.5,0.0,0,0.0,0.0,0,18,26,115.0,1,0.0804953560371517,0.0469168900804289,0.1582765461200707,0.057541723822588
654,Alexander Mattison,RB,2022,88.4,0.0,0,0.0,283.0,5,15,18,91.0,1,0.0267857142857142,-0.006580259222333,0.034914364050705,0.0261104192611041
655,Alexander Mattison,RB,2023,133.20000000000002,0.0,0,0.0,700.0,0,30,44,192.0,3,0.0737018425460636,0.0051118210862619,0.114642220688105,0.0754044965723382
656,Alexander Mattison,RB,2024,137.4,0.0,0,0.0,420.0,4,36,48,294.0,1,0.0941176470588235,-0.001101321585903,0.1402954133195128,0.0765644266337854
657,Julian Love,DB,2024,0.2,0.0,0,0.0,2.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
658,Justice Hill,RB,2022,42.0,0.0,0,0.0,262.0,0,12,12,58.0,0,0.0310880829015544,-0.0080128205128205,0.0402218679420752,0.0112229102167182
659,Justice Hill,RB,2023,109.3,0.0,0,0.0,387.0,3,28,39,206.0,1,0.0842332613390928,0.0059125964010282,0.1310799691294619,0.0465152567626065
660,Justice Hill,RB,2024,127.1,0.0,0,0.0,228.0,1,42,51,383.0,3,0.1191588785046729,-0.0092265943012211,0.1713570423160324,0.0910949228003082
661,Foster Moreau,TE,2022,87.0,0.0,0,0.0,0.0,0,33,54,420.0,2,0.111340206185567,0.1017599277978339,0.2484182515166176,0.1023954116059379
662,Foster Moreau,TE,2023,46.3,0.0,0,0.0,0.0,0,21,25,193.0,1,0.0641025641025641,0.0428671820098383,0.1304475917617168,0.0586543017667366
663,Foster Moreau,TE,2024,103.3,0.0,0,0.0,0.0,0,32,43,413.0,5,0.0861723446893787,0.0967348927875243,0.2066464312640876,0.1951565335753176
664,Hunter Renfrow,WR,2022,79.0,0.0,0,0.0,0.0,0,36,50,330.0,2,0.1445086705202312,0.106805293005671,0.3022072401848837,0.1261704681872749
665,Hunter Renfrow,WR,2023,48.5,0.0,0,0.0,0.0,0,25,37,255.0,0,0.0880952380952381,0.0651968503937007,0.1843003374578177,0.0479503572771718
666,Ashton Dulin,WR,2022,42.5,0.0,0,0.0,8.0,0,15,22,207.0,1,0.0830188679245283,0.1468531468531468,0.2420108193693099,0.120288944723618
667,Ashton Dulin,WR,2024,19.2,0.0,0,0.0,45.0,0,2,8,67.0,1,0.0296296296296296,0.0569737328893821,0.0900234307559501,0.0675668589407446
668,Penny Hart,WR,2022,5.0,0.0,0,0.0,0.0,0,3,4,20.0,0,0.03125,0.0365997638724911,0.0761548110979929,0.0128534704370179
669,David Blough,QB,2022,18.58,402.0,2,2.0,5.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
671,D.J. Montgomery,WR,2023,14.6,0.0,0,0.0,0.0,0,3,8,56.0,1,0.123076923076923,0.1663807890222984,0.3177200158332234,0.2339743589743589
672,Khari Blasingame,RB,2022,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.04,-0.0232558139534883,0.0413953488372093,0.0
673,Khari Blasingame,RB,2023,5.8,0.0,0,0.0,26.0,0,3,6,2.0,0,0.0271493212669683,0.0080882352941176,0.0471945701357466,0.0006561679790026
674,Jake Browning,QB,2023,144.44,1936.0,12,7.0,127.0,3,1,1,-7.0,0,0.0033557046979865,-0.00377969762419,0.0020097989476278,-0.0016424213984045
675,Jake Browning,QB,2024,-0.2,0.0,0,0.0,-2.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
676,Keelan Doss,WR,2023,9.3,0.0,0,0.0,0.0,0,6,13,33.0,0,0.1529411764705882,0.1649659863945578,0.3613845538215286,0.0
677,Alec Ingold,RB,2022,38.3,0.0,0,0.0,8.0,1,15,23,105.0,1,0.0551558752997601,0.0138390568939005,0.0938050584647607,0.0346607092990784
678,Alec Ingold,RB,2023,24.9,0.0,0,0.0,0.0,0,13,16,119.0,0,0.0445682451253481,0.0105671010919337,0.0753060485615693,0.019708512752567
679,Alec Ingold,RB,2024,26.3,0.0,0,0.0,17.0,1,11,12,96.0,0,0.037037037037037,0.0067446043165467,0.0609512390087929,0.0223776223776223
680,Keisean Nixon,DB,2022,6.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
681,Keisean Nixon,DB,2023,1.1,0.0,0,0.0,11.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
682,Mecole Hardman,WR,2022,93.8,0.0,0,0.0,31.0,2,25,34,297.0,4,0.1017964071856287,0.1185344827586206,0.2475221969853396,0.1522438533954848
683,Mecole Hardman,WR,2023,27.7,0.0,0,0.0,3.0,0,15,24,124.0,0,0.0987654320987654,0.0733012306046013,0.2067891326318292,0.0403645833333333
684,Mecole Hardman,WR,2024,33.2,0.0,0,0.0,62.0,1,12,14,90.0,0,0.0538461538461538,-0.008871989860583,0.0736716388807643,0.0254381006218202
685,Trace McSorley,QB,2022,8.58,412.0,0,5.0,61.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
688,Cody Thompson,WR,2023,2.0,0.0,0,0.0,0.0,0,1,1,10.0,0,0.0384615384615384,0.046875,0.0951923076923077,0.0289017341040462
689,Devine Ozigbo,RB,2022,1.7,0.0,0,0.0,4.0,0,1,1,3.0,0,0.01,-0.0046893317702227,0.0112485345838218,0.0024469820554649
690,Devine Ozigbo,RB,2023,2.3,0.0,0,0.0,5.0,0,1,1,8.0,0,0.0227272727272727,0.0111111111111111,0.0429797979797979,0.0113314447592068
692,Olamide Zaccheaus,WR,2022,110.0,0.0,0,0.0,7.0,0,40,61,533.0,3,0.1568123393316195,0.1850515463917525,0.3832597461108313,0.1848632854156891
693,Olamide Zaccheaus,WR,2023,38.400000000000006,0.0,0,0.0,0.0,0,10,20,164.0,2,0.0546448087431694,0.0670988654781199,0.13564630549725,0.0885336743393009
694,Olamide Zaccheaus,WR,2024,114.4,0.0,0,0.0,8.0,0,45,64,506.0,3,0.1379310344827586,0.122289156626506,0.3047278770253427,0.1331696346612814
695,Deonte Harty,WR,2022,3.3,0.0,0,0.0,0.0,0,2,2,13.0,0,0.027027027027027,0.0060459492140266,0.0453772999117618,0.0128712871287128
696,Deonte Harty,WR,2023,42.0,0.0,0,0.0,0.0,0,15,21,150.0,1,0.0497630331753554,0.0622770919067215,0.1244662232884104,0.0456016821369779
697,Diontae Johnson,WR,2022,180.7,0.0,0,0.0,25.0,0,86,147,882.0,0,0.2574430823117338,0.3183942225998301,0.6408800015474647,0.1204588910133843
698,Diontae Johnson,WR,2023,152.7,0.0,0,0.0,0.0,0,51,87,717.0,5,0.2242268041237113,0.3805918788713007,0.6408137092826076,0.4152394342194956
699,Diontae Johnson,WR,2024,89.10000000000001,0.0,0,0.0,6.0,0,33,67,375.0,3,0.195906432748538,0.2877952755905512,0.524095869595248,0.1876168224299065
700,Benny Snell,RB,2022,18.7,0.0,0,0.0,90.0,1,2,2,17.0,0,0.0229885057471264,-0.0013404825737265,0.0334103725617084,0.0131375579598145
701,Zach Gentry,TE,2022,32.2,0.0,0,0.0,0.0,0,19,23,132.0,0,0.0480167014613778,0.0166883963494132,0.0853757692715974,0.0211674150096215
702,Kyler Murray,QB,2022,200.52,2368.0,14,7.0,418.0,3,0,0,0.0,0,0.0,0.0,0.0,0.0
703,Kyler Murray,QB,2023,146.36,1799.0,10,5.0,244.0,3,0,0,0.0,0,0.0,0.0,0.0,0.0
704,Kyler Murray,QB,2024,297.24,3851.0,21,11.0,572.0,5,0,0,0.0,0,0.0,0.0,0.0,0.0
705,T.J. Hockenson,TE,2022,215.4,0.0,0,0.0,0.0,0,86,129,914.0,6,0.1966463414634146,0.180862831858407,0.4396597776818476,0.1889484573644419
706,T.J. Hockenson,TE,2023,219.0,0.0,0,0.0,0.0,0,95,127,960.0,5,0.2288288288288288,0.2282507015902712,0.5258438045154603,0.2089844451629126
707,T.J. Hockenson,TE,2024,86.5,0.0,0,0.0,0.0,0,41,62,455.0,0,0.1731843575418994,0.1803676725633021,0.4040706743634908,0.0828779599271402
708,Miles Sanders,RB,2022,216.7,0.0,0,0.0,1269.0,11,20,26,78.0,0,0.0485074626865671,0.0051778478162989,0.0769034722828899,0.0089367552703941
709,Miles Sanders,RB,2023,87.60000000000001,0.0,0,0.0,432.0,1,27,41,154.0,0,0.0749542961608775,0.0055195584353251,0.1168470909895764,0.0254882489241972
710,Miles Sanders,RB,2024,77.30000000000001,0.0,0,0.0,205.0,2,24,30,148.0,1,0.0857142857142857,0.0157996146435452,0.1412111202862647,0.0713083213083213
711,Josh Oliver,TE,2022,40.900000000000006,0.0,0,0.0,0.0,0,14,25,149.0,2,0.0722543352601156,0.0749472202674173,0.1683392791041073,0.116816479400749
712,Josh Oliver,TE,2023,53.3,0.0,0,0.0,0.0,0,22,28,213.0,2,0.0583333333333333,0.0187793427230046,0.1025234741784037,0.0728171038447718
713,Josh Oliver,TE,2024,65.8,0.0,0,0.0,0.0,0,22,28,258.0,3,0.0821114369501466,0.0757997218358831,0.1838069328939264,0.1074090407938258
714,Devin Singletary,RB,2022,177.9,0.0,0,0.0,819.0,5,38,52,280.0,1,0.0905923344947735,0.0015134317063942,0.1370992471072756,0.0469121416919133
715,Devin Singletary,RB,2023,167.34,6.0,1,0.0,898.0,4,30,38,193.0,0,0.0641891891891891,0.0009658103148541,0.0970564320356671,0.0210790738313674
716,Devin Singletary,RB,2024,96.6,0.0,0,0.0,437.0,4,21,24,119.0,0,0.0465116279069767,-0.0190636389122511,0.0545165307306641,0.0194508009153318
717,Trevon Wesco,TE,2022,6.6000000000000005,0.0,0,0.0,0.0,0,2,4,26.0,0,0.0421052631578947,0.0282555282555282,0.0857623173412647,0.0202177293934681
718,Trevon Wesco,TE,2023,3.1,0.0,0,0.0,0.0,0,1,3,21.0,0,0.0326086956521739,0.016774193548387,0.0623323983169705,0.0143051771117166
719,Tony Pollard,RB,2022,248.8,0.0,0,0.0,1007.0,9,39,55,371.0,3,0.1067961165048543,0.0180158539514773,0.1746068579184633,0.1088083176123958
720,Tony Pollard,RB,2023,222.6,0.0,0,0.0,1005.0,6,55,67,311.0,0,0.1091205211726384,0.0056320400500625,0.1681864137990077,0.0333690987124463
721,Tony Pollard,RB,2024,200.7,0.0,0,0.0,1079.0,5,41,57,238.0,0,0.1142284569138276,0.0020045101478326,0.1729462934890075,0.0347141190198366
722,Jarrett Stidham,QB,2022,42.64,656.0,4,3.0,84.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
723,Jarrett Stidham,QB,2023,26.64,496.0,2,1.0,8.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
724,Jarrett Stidham,QB,2024,0.5,0.0,0,0.0,5.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
725,Andrew Van Ginkel,LB,2022,6.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
726,Michael Jackson,DB,2022,6.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
728,Easton Stick,QB,2023,67.56,1129.0,3,1.0,144.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
729,Gardner Minshew,QB,2022,36.82000000000001,663.0,3,3.0,3.0,1,0,0,0.0,0,0.0,0.0,0.0,0.0
730,Gardner Minshew,QB,2023,196.2,3305.0,15,9.0,100.0,3,0,0,0.0,0,0.0,0.0,0.0,0.0
731,Gardner Minshew,QB,2024,96.32,2013.0,9,10.0,58.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
732,Trayveon Williams,RB,2022,8.0,0.0,0,0.0,30.0,0,2,3,30.0,0,0.0214285714285714,0.0199203187250996,0.0480791121229368,0.0130434782608695
733,Trayveon Williams,RB,2023,14.9,0.0,0,0.0,69.0,0,7,9,10.0,0,0.0177165354330708,-0.008363201911589,0.019884241620335,0.0014934289127837
734,Scott Miller,WR,2022,42.3,0.0,0,0.0,8.0,0,23,40,185.0,0,0.08,0.1614123581336696,0.2491298865069356,0.0317215363511659
735,Scott Miller,WR,2023,39.1,0.0,0,0.0,0.0,0,11,16,161.0,2,0.0546075085324232,0.0834760273972602,0.148692084716443,0.1348484848484848
736,Scott Miller,WR,2024,11.9,0.0,0,0.0,0.0,0,5,9,69.0,0,0.0833333333333333,0.1333333333333333,0.2316666666666667,0.0426452410383189
737,Tommy Sweeney,TE,2022,1.7000000000000002,0.0,0,0.0,0.0,0,1,1,7.0,0,0.025,-0.0033898305084745,0.0347881355932203,0.0106382978723404
738,Myles Gaskin,RB,2022,9.4,0.0,0,0.0,26.0,0,4,6,28.0,0,0.08,0.0247093023255813,0.1397674418604651,0.0297239915074309
739,Myles Gaskin,RB,2024,2.0,0.0,0,0.0,-1.0,0,1,1,11.0,0,0.0178571428571428,-0.0032362459546925,0.0241967175219602,0.0133819951338199
740,C.J. Moore,DB,2022,5.5,0.0,0,0.0,55.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
741,Donald Parham,TE,2022,29.0,0.0,0,0.0,0.0,0,10,12,130.0,1,0.0502092050209205,0.0801033591731266,0.139396494869882,0.1252417794970986
742,Donald Parham,TE,2023,79.5,0.0,0,0.0,0.0,0,27,41,285.0,4,0.0845360824742268,0.0815347721822542,0.1920319414571435,0.1418748163385248
743,Trenton Irwin,WR,2022,63.2,0.0,0,0.0,11.0,0,15,23,231.0,4,0.0678466076696165,0.1133479212253829,0.1924482484847311,0.148125
744,Trenton Irwin,WR,2023,62.6,0.0,0,0.0,0.0,0,25,32,316.0,1,0.0922190201729106,0.1603235014272122,0.2665873314011358,0.0910582727043216
745,Trenton Irwin,WR,2024,4.5,0.0,0,0.0,0.0,0,3,10,15.0,0,0.0709219858156028,0.0696629213483146,0.1621133158020559,0.0082690187431091
746,Chris Myarick,TE,2022,19.5,0.0,0,0.0,0.0,0,7,8,65.0,1,0.0404040404040404,0.0176110260336906,0.0746948814330131,0.1064814814814814
747,David Sills,WR,2022,21.6,0.0,0,0.0,0.0,0,11,17,106.0,0,0.0841584158415841,0.0955459770114942,0.2026744053715716,0.0433715220949263
748,Stanley Morgan,WR,2022,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0285714285714285,0.0,0.0428571428571428,0.0
749,Lil'Jordan Humphrey,WR,2022,4.0,0.0,0,0.0,0.0,0,2,4,20.0,0,0.0454545454545454,0.0326086956521739,0.0942687747035573,0.0141043723554301
750,Lil'Jordan Humphrey,WR,2023,47.2,0.0,0,0.0,0.0,0,13,19,162.0,3,0.0563798219584569,0.0784810126582278,0.1473545430642677,0.1167629660200852
751,Lil'Jordan Humphrey,WR,2024,64.3,0.0,0,0.0,0.0,0,31,45,293.0,1,0.0969827586206896,0.0865072335400059,0.2146799247630392,0.0691512752858399
752,Jalen Guyton,WR,2022,8.4,0.0,0,0.0,0.0,0,2,4,64.0,0,0.050632911392405,0.1949152542372881,0.2318815704784381,0.0555555555555555
753,Jalen Guyton,WR,2023,24.9,0.0,0,0.0,0.0,0,10,21,89.0,1,0.0813953488372093,0.125287356321839,0.2223229083132852,0.089717125382263
754,Jason Moore,WR,2022,1.5,0.0,0,0.0,0.0,0,1,2,5.0,0,0.0392156862745098,0.0747663551401869,0.1186366135239142,0.0085324232081911
755,Tyron Johnson,WR,2022,1.8,0.0,0,0.0,0.0,0,1,1,8.0,0,0.0454545454545454,-0.0125,0.0581818181818181,0.0259740259740259
756,Malik Taylor,WR,2023,3.3000000000000003,0.0,0,0.0,0.0,0,2,4,13.0,0,0.0449438202247191,0.1234396671289875,0.1661674640402686,0.0
757,Greg Dortch,WR,2022,115.1,0.0,0,0.0,44.0,0,52,64,467.0,2,0.1447963800904977,0.1079603689784762,0.3035628653185276,0.1654706688836381
758,Greg Dortch,WR,2023,64.5,0.0,0,0.0,5.0,0,24,41,280.0,2,0.138047138047138,0.1844005777563793,0.3545911692758106,0.1759631036353771
759,Greg Dortch,WR,2024,90.3,0.0,0,0.0,31.0,0,37,50,342.0,3,0.0920810313075506,0.0559913443332431,0.1829146224279205,0.1157405693554955
760,Jeff Smith,WR,2022,21.4,0.0,0,0.0,0.0,0,8,11,134.0,0,0.0478260869565217,0.0676691729323308,0.1258744687806473,0.0386167146974063
761,Andy Isabella,WR,2022,4.2,0.0,0,0.0,1.0,0,2,5,21.0,0,0.0427350427350427,0.0899742930591259,0.1360819985498648,0.0161787365177195
762,Darius Slayton,WR,2022,128.4,0.0,0,0.0,0.0,0,46,71,724.0,2,0.1829896907216494,0.347620920173024,0.5525812722208934,0.2108483451435726
763,Darius Slayton,WR,2023,151.0,0.0,0,0.0,0.0,0,50,79,770.0,4,0.1525096525096525,0.2554146856840993,0.4330962273117582,0.2482244106236944
764,Darius Slayton,WR,2024,110.0,0.0,0,0.0,17.0,0,39,71,573.0,2,0.1281588447653429,0.247664798505471,0.3903701059523913,0.1526768738116681
